loss,grad_norm,learning_rate,entropy,num_tokens,logits/chosen,logits/rejected,mean_token_accuracy,rewards/chosen,rewards/rejected,rewards/accuracies,rewards/margins,logps/chosen,logps/rejected,epoch,step,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
0.0002,0.022395117208361626,2.6388888888888893e-06,0.1719311624765396,719368.0,-0.7025083035914133,-0.7147809437343371,0.9443418085575104,-1.407063364982605,-14.483516931533813,1.0,13.076453447341919,-161.59686756134033,-265.8358554840088,30.444444444444443,91,,,,,
0.0,0.008361703716218472,2.6111111111111113e-06,0.10856263432651758,730274.0,-0.8036958027173032,-0.7899473779751266,0.9744338393211365,-2.808915600180626,-15.167773485183716,1.0,12.358857870101929,-88.48440742492676,-269.7495651245117,30.88888888888889,92,,,,,
0.0,0.0008542654104530811,2.5833333333333337e-06,0.08020990341901779,732809.0,-0.8390460531894447,-0.6167302861943975,0.9898697733879089,-1.6837081909179688,-16.02888298034668,1.0,14.345174789428711,-31.56336212158203,-268.8939208984375,31.0,93,,,,,
0.0,0.007876398973166943,2.5555555555555557e-06,0.1722340350970626,742680.0,-0.7694890675907842,-0.745845556212509,0.9431165456771851,-1.611532747745514,-15.354349136352539,1.0,13.74281644821167,-167.88716506958008,-298.6992645263672,31.444444444444443,94,,,,,
0.0002,0.02085619606077671,2.5277777777777778e-06,0.10788686573505402,753913.0,-0.7346999135313366,-0.7555925014811637,0.9750374555587769,-2.6332431733608246,-14.329287767410278,1.0,11.696044445037842,-82.48208045959473,-237.2096290588379,31.88888888888889,95,,,,,
0.0,0.0008925436995923519,2.5e-06,0.08032763004302979,756448.0,-0.8376561122071726,-0.6145807214685388,0.9884225726127625,-1.7210429906845093,-16.036136627197266,1.0,14.315093994140625,-31.93671226501465,-268.9664611816406,32.0,96,,,,,
0.0,0.007360496558248997,2.4722222222222226e-06,0.08967285603284836,767147.0,-0.8002555432847132,-0.7815187566541719,0.9735258668661118,-3.378293961286545,-16.29990816116333,1.0,12.921613931655884,-80.36900472640991,-266.85535049438477,32.44444444444444,97,,,,,
0.0,0.0022143512032926083,2.4444444444444447e-06,0.19926186837255955,776803.0,-0.7634769131965962,-0.7236953646527333,0.9448272585868835,-0.9688533693552017,-15.313437938690186,1.0,14.344584703445435,-169.0692663192749,-309.20459747314453,32.888888888888886,98,,,,,
0.0008,0.08305063098669052,2.4166666666666667e-06,0.047019388526678085,780087.0,-0.5879552137863892,-0.5865100085187372,0.9897854924201965,-1.388525366783142,-8.471941947937012,1.0,7.08341646194458,-36.43029022216797,-109.9086685180664,33.0,99,,,,,
0.0,0.007249645888805389,2.388888888888889e-06,0.144753098487854,791218.0,-0.9399988846861626,-0.86840710459279,0.9504556804895401,-1.6899187564849854,-15.939332008361816,1.0,14.249413013458252,-153.95607614517212,-285.3460922241211,33.44444444444444,100,,,,,
0.0002,0.0201528649777174,2.361111111111111e-06,0.12937638070434332,801678.0,-0.6303747285086241,-0.6645476635267471,0.9693096727132797,-2.5055395662784576,-13.746612787246704,1.0,11.24107313156128,-92.54551315307617,-250.3403091430664,33.888888888888886,101,,,,,
0.0,0.0008592786034569144,2.3333333333333336e-06,0.10676347464323044,803726.0,-0.548346161424068,-0.46517900397016115,0.9824561476707458,-2.0682570934295654,-16.378116607666016,1.0,14.309859275817871,-48.90677261352539,-273.3685302734375,34.0,102,,,,,
0.0,0.007750668562948704,2.305555555555556e-06,0.16082470398396254,813751.0,-0.7706746270936071,-0.6854781402006104,0.950940415263176,-0.95804163813591,-14.359820127487183,1.0,13.40177869796753,-150.74929809570312,-255.47756958007812,34.44444444444444,103,,,,,
0.0,0.0012231107102707028,2.277777777777778e-06,0.1284390240907669,824081.0,-0.7889530569173557,-0.8152332339909492,0.9681542962789536,-3.3987144827842712,-17.279207229614258,1.0,13.880492925643921,-98.78506088256836,-320.8391876220703,34.888888888888886,104,,,,,
0.0008,0.07794597744941711,2.25e-06,0.04735281690955162,827365.0,-0.586717927054073,-0.585472223829322,0.9908069372177124,-1.4117454290390015,-8.59745979309082,1.0,7.185714244842529,-36.66249084472656,-111.1638412475586,35.0,105,,,,,
0.0002,0.020060362294316292,2.222222222222222e-06,0.08471119590103626,837538.0,-0.5668518284544265,-0.5269067000494877,0.9828080832958221,-1.8720045387744904,-12.635448932647705,1.0,10.763444423675537,-56.247291564941406,-190.07522010803223,35.44444444444444,106,,,,,
0.0,0.0010759106371551752,2.1944444444444445e-06,0.17431966587901115,848358.0,-0.9301251318523378,-0.9017692804494495,0.9431170672178268,-2.0077272951602936,-17.080406188964844,1.0,15.072679042816162,-170.7026915550232,-319.8057861328125,35.888888888888886,107,,,,,
0.0,0.003315348643809557,2.166666666666667e-06,0.16727125644683838,851004.0,-0.8259601015033144,-0.8605004571805335,0.9595959782600403,-3.1812455654144287,-16.40798568725586,1.0,13.226739883422852,-125.61402130126953,-378.0852355957031,36.0,108,,,,,
0.0,0.0007546847919002175,2.138888888888889e-06,0.17683830484747887,862253.0,-1.0005116462853652,-0.9376334340700057,0.9456813335418701,-1.6121863722801208,-16.811442613601685,1.0,15.199256420135498,-168.01612329483032,-338.0124816894531,36.44444444444444,109,,,,,
0.0002,0.019780585542321205,2.1111111111111114e-06,0.08483309205621481,872426.0,-0.5651499941191278,-0.5252418240508467,0.9828080832958221,-1.9283714890480042,-12.731237411499023,1.0,10.802865743637085,-56.81096076965332,-191.03310203552246,36.888888888888886,110,,,,,
0.0,0.0039173574186861515,2.0833333333333334e-06,0.15799689292907715,874643.0,-0.5421293953075318,-0.7163009962776216,0.9475357532501221,-4.610814571380615,-17.448606491088867,1.0,12.837791442871094,-134.8343505859375,-304.9061279296875,37.0,111,,,,,
0.0,0.007067481987178326,2.0555555555555555e-06,0.10822581686079502,884665.0,-0.6967218421869326,-0.6309550868478973,0.9765237420797348,-2.312143459916115,-14.574147701263428,1.0,12.262004375457764,-75.08833312988281,-256.4206733703613,37.44444444444444,112,,,,,
0.0002,0.019184831529855728,2.027777777777778e-06,0.15330803580582142,896065.0,-0.8672844912839619,-0.8303127478895211,0.9523384869098663,-1.3647695779800415,-15.024301052093506,1.0,13.659531831741333,-151.10230255126953,-273.18260192871094,37.888888888888886,113,,,,,
0.0,0.0036572935059666634,2.0000000000000003e-06,0.15744046866893768,898282.0,-0.5403323999838533,-0.7154713395250393,0.9459459185600281,-4.642055511474609,-17.555326461791992,1.0,12.913270950317383,-135.14675903320312,-305.97332763671875,38.0,114,,,,,
0.0,0.0020084986463189125,1.9722222222222224e-06,0.2125173695385456,908107.0,-0.7571304476250512,-0.7810972102864644,0.9365764111280441,-1.631335660815239,-15.7257661819458,1.0,14.094430446624756,-190.81958961486816,-318.5360527038574,38.44444444444444,115,,,,,
0.0002,0.01834537647664547,1.944444444444445e-06,0.0791686475276947,919393.0,-0.798788191339751,-0.7166024754358995,0.9850823283195496,-2.2299023866653442,-15.031718492507935,1.0,12.80181634426117,-50.78282690048218,-245.70652770996094,38.888888888888886,116,,,,,
0.0001,0.025296268984675407,1.916666666666667e-06,0.03917402774095535,921921.0,-0.5728743043664384,-0.5688317686646849,0.9780821800231934,-3.389174222946167,-13.0194730758667,1.0,9.630298614501953,-68.34382629394531,-168.41897583007812,39.0,117,,,,,
0.0002,0.01821098104119301,1.888888888888889e-06,0.15310308896005154,932437.0,-0.7662064580421852,-0.6786078983536306,0.9541357010602951,-0.7882486581802368,-14.310647249221802,1.0,13.522398471832275,-136.90874004364014,-258.65342140197754,39.44444444444444,118,,,,,
0.0,0.006676158402115107,1.8611111111111113e-06,0.10861668642610312,943343.0,-0.7957532546469561,-0.7798467083585491,0.9750118404626846,-2.7880852073431015,-15.311770677566528,1.0,12.523685455322266,-88.27610397338867,-271.18953704833984,39.888888888888886,119,,,,,
0.0,0.003234521020203829,1.8333333333333333e-06,0.15790504217147827,945560.0,-0.540004226854382,-0.7146578992261049,0.9491255879402161,-4.601659297943115,-17.630300521850586,1.0,13.028640747070312,-134.7427978515625,-306.7230529785156,40.0,120,,,,,
0.0002,0.01791977509856224,1.8055555555555557e-06,0.11448023933917284,955422.0,-0.555128375913877,-0.5596449147732852,0.9755139350891113,-2.2618960589170456,-13.905022621154785,1.0,11.643126726150513,-73.71473693847656,-225.81990432739258,40.44444444444444,121,,,,,
0.0,0.006247303448617458,1.777777777777778e-06,0.14487944543361664,966553.0,-0.9340219202497058,-0.8618208199336,0.9509469866752625,-1.6964986622333527,-16.077536821365356,1.0,14.381038188934326,-154.02187585830688,-286.72814178466797,40.888888888888886,122,,,,,
0.0,0.0028526943642646074,1.75e-06,0.16740988194942474,969199.0,-0.8223018453578756,-0.8570750372171908,0.9595959782600403,-3.287412405014038,-16.65658187866211,1.0,13.369169235229492,-126.67568969726562,-380.5711975097656,41.0,123,,,,,
0.0002,0.01800692267715931,1.7222222222222224e-06,0.08150873612612486,980647.0,-0.7308947281888382,-0.7685762146093897,0.9733820408582687,-3.340371310710907,-14.673665761947632,1.0,11.33329439163208,-81.94446754455566,-229.7389621734619,41.44444444444444,124,,,,,
0.0,0.0017262062756344676,1.6944444444444446e-06,0.1779940463602543,990192.0,-0.7583490028316358,-0.6534769753069185,0.9519578218460083,-0.6542610973119736,-15.326262712478638,1.0,14.672001838684082,-146.15452194213867,-282.98277282714844,41.888888888888886,125,,,,,
0.0,0.002733418485149741,1.6666666666666667e-06,0.16687825322151184,992838.0,-0.8216045649364742,-0.8565587005291269,0.9595959782600403,-3.3239312171936035,-16.747554779052734,1.0,13.423624038696289,-127.04087829589844,-381.4809265136719,42.0,126,,,,,
0.0001,0.017083700746297836,1.638888888888889e-06,0.16856783628463745,1004836.0,-0.9340934551666848,-0.9266688901698246,0.9461053311824799,-1.6259642839431763,-15.17728304862976,1.0,13.551318883895874,-170.1085910797119,-300.8169231414795,42.44444444444444,127,,,,,
0.0,0.005921280011534691,1.6111111111111113e-06,0.09602998849004507,1014164.0,-0.6203228977144177,-0.5857731899155975,0.9733842462301254,-2.9365581274032593,-15.833643198013306,1.0,12.897084951400757,-70.89777278900146,-255.04562377929688,42.888888888888886,128,,,,,
0.0,0.006670023314654827,1.5833333333333333e-06,0.14635157585144043,1016477.0,-0.5537543417731877,-0.4823255867793642,0.981256902217865,-0.8543472290039062,-12.782858848571777,1.0,11.928511619567871,-73.43113708496094,-209.71063232421875,43.0,129,,,,,
0.0001,0.016743270680308342,1.5555555555555558e-06,0.14696152787655592,1028364.0,-0.9365625504330162,-0.8650502852283894,0.9542152732610703,-1.284741073846817,-15.068029642105103,1.0,13.783288717269897,-146.92753744125366,-273.3743190765381,43.44444444444444,130,,,,,
0.0,0.005944474600255489,1.527777777777778e-06,0.11278673820197582,1037470.0,-0.5511383630170532,-0.5545440543780037,0.9712210446596146,-2.729634150862694,-15.099424839019775,1.0,12.36979079246521,-81.3688793182373,-241.02267456054688,43.888888888888886,131,,,,,
0.0,0.002316795289516449,1.5e-06,0.16730377078056335,1040116.0,-0.8224539708609533,-0.8568909598510484,0.9583333134651184,-3.1918556690216064,-16.777055740356445,1.0,13.585200309753418,-125.72012329101562,-381.77593994140625,44.0,132,,,,,
0.0001,0.01668301783502102,1.4722222222222225e-06,0.09428328182548285,1052000.0,-0.8651545880815412,-0.8134358892965708,0.9794134199619293,-2.5560941994190216,-15.188116073608398,1.0,12.6320219039917,-70.43908596038818,-273.3750057220459,44.44444444444444,133,,,,,
0.0,0.005508253816515207,1.4444444444444445e-06,0.17036079056560993,1061442.0,-0.6881358618972484,-0.699773126770151,0.9406210631132126,-1.982921451330185,-15.855817556381226,1.0,13.872896194458008,-170.33221054077148,-282.81761169433594,44.888888888888886,134,,,,,
0.0,0.0068534985184669495,1.4166666666666667e-06,0.14668074250221252,1063755.0,-0.5519570011025359,-0.4778370912047638,0.981256902217865,-0.9160362482070923,-12.832063674926758,1.0,11.916027069091797,-74.04802703857422,-210.2026824951172,45.0,135,,,,,
0.0,0.005999866873025894,1.3888888888888892e-06,0.1800992852076888,1073462.0,-0.690278032187406,-0.704252775193824,0.940090537071228,-1.7315999567508698,-14.961059093475342,1.0,13.229459047317505,-176.98486137390137,-266.94369888305664,45.44444444444444,136,,,,,
0.0001,0.016223160549998283,1.3611111111111112e-06,0.10096408147364855,1084859.0,-0.7934223607430606,-0.7754721373901305,0.9776594787836075,-2.6444036066532135,-15.326747417449951,1.0,12.68234407901764,-74.69666004180908,-275.0068874359131,45.888888888888886,137,,,,,
0.0,0.0009105763747356832,1.3333333333333334e-06,0.08067665994167328,1087394.0,-0.828977990598996,-0.6043551333315738,0.9898697733879089,-1.6725273132324219,-15.953783988952637,1.0,14.281256675720215,-31.451555252075195,-268.1429443359375,46.0,138,,,,,
0.0001,0.01622229814529419,1.3055555555555556e-06,0.0817193640395999,1098842.0,-0.7284752277680056,-0.7661848731940082,0.9733820408582687,-3.3043642938137054,-14.748215436935425,1.0,11.443851113319397,-81.58439636230469,-230.48445320129395,46.44444444444444,139,,,,,
0.0,0.0007105596014298499,1.2777777777777779e-06,0.18295997753739357,1108720.0,-0.8231503899254105,-0.7446898925572116,0.9463030099868774,-1.2288747727870941,-16.36082172393799,1.0,15.131946802139282,-159.12913417816162,-326.3591995239258,46.888888888888886,140,,,,,
0.0,0.006455500144511461,1.25e-06,0.14696918427944183,1111033.0,-0.5517151484547271,-0.48047208237922057,0.981256902217865,-0.8839935660362244,-12.851969718933105,1.0,11.967976570129395,-73.72760009765625,-210.40174865722656,47.0,141,,,,,
0.0,0.005578663665801287,1.2222222222222223e-06,0.10823417641222477,1121055.0,-0.69263488204567,-0.6259293662275718,0.9768394082784653,-2.316957265138626,-14.763278007507324,1.0,12.446320533752441,-75.13647079467773,-258.31197357177734,47.44444444444444,142,,,,,
0.0001,0.015423398464918137,1.1944444444444446e-06,0.0986550347879529,1132023.0,-0.7211863299400743,-0.7378796415441105,0.9743793904781342,-2.991085648536682,-15.631182193756104,1.0,12.640096545219421,-76.89463996887207,-257.15489959716797,47.888888888888886,143,,,,,
0.0,2.7474134185467847e-05,1.1666666666666668e-06,0.377591997385025,1134672.0,-1.1004866768973214,-1.060323503282335,0.8548571467399597,2.019702196121216,-16.2205867767334,1.0,18.24028968811035,-430.4124755859375,-381.011962890625,48.0,144,,,,,
0.0,0.0015949958469718695,1.138888888888889e-06,0.19335132092237473,1145699.0,-0.9262059087109302,-0.9023343588628552,0.9436275810003281,-1.510614350438118,-16.25079894065857,1.0,14.740184545516968,-179.5407485961914,-325.72528076171875,48.44444444444444,145,,,,,
0.0,0.005375574808567762,1.111111111111111e-06,0.09635455254465342,1155027.0,-0.618502800352662,-0.583866765539504,0.9736305773258209,-2.9609033167362213,-15.88077712059021,1.0,12.919873714447021,-71.14122486114502,-255.51696014404297,48.888888888888886,146,,,,,
0.0005,0.06085769832134247,1.0833333333333335e-06,0.04753538593649864,1158311.0,-0.5773861566529941,-0.5761941319466611,0.9897854924201965,-1.4971885681152344,-9.034394264221191,1.0,7.537205696105957,-37.51692199707031,-115.53318786621094,49.0,147,,,,,
0.0001,0.015719089657068253,1.0555555555555557e-06,0.08400304336100817,1170188.0,-0.7993592825703258,-0.8019797924644627,0.9763106256723404,-3.006595641374588,-14.564805269241333,1.0,11.558209657669067,-79.87555122375488,-249.54668426513672,49.44444444444444,148,,,,,
0.0,0.0017626193584874272,1.0277777777777777e-06,0.1975003033876419,1179415.0,-0.682409713331253,-0.6772010634424959,0.9411290287971497,-1.3762319087982178,-15.78416132926941,1.0,14.407929420471191,-171.87421035766602,-293.0155029296875,49.888888888888886,149,,,,,
0.0,0.0009187739342451096,1.0000000000000002e-06,0.08027822524309158,1181950.0,-0.8275377905662084,-0.6019520802540822,0.9884225726127625,-1.6881016492843628,-15.95828914642334,1.0,14.270187377929688,-31.607295989990234,-268.18798828125,50.0,150,,,,,
0.0,0.0014327001990750432,9.722222222222224e-07,0.1784486435353756,1192379.0,-0.855317390477869,-0.8001338875159636,0.9496816694736481,-1.1542653888463974,-16.214133977890015,1.0,15.059868574142456,-159.58291816711426,-299.2541313171387,50.44444444444444,151,,,,,
0.0,0.00530906580388546,9.444444444444445e-07,0.11109849438071251,1202305.0,-0.6881895167123429,-0.6831154750761451,0.9686429649591446,-3.2570398449897766,-15.907460927963257,1.0,12.650421142578125,-90.49693202972412,-281.88830947875977,50.888888888888886,152,,,,,
0.0005,0.05806223303079605,9.166666666666666e-07,0.0473269559442997,1205589.0,-0.5777180158324822,-0.5765106544066011,0.9897854924201965,-1.5322922468185425,-9.102170944213867,1.0,7.569878578186035,-37.867958068847656,-116.21095275878906,51.0,153,,,,,
0.0001,0.014622696675360203,8.88888888888889e-07,0.11467010993510485,1215451.0,-0.5514771983559579,-0.5556355345020147,0.9742083102464676,-2.2576348930597305,-14.134477615356445,1.0,11.876842737197876,-73.6721248626709,-228.1144561767578,51.44444444444444,154,,,,,
0.0,0.004908368922770023,8.611111111111112e-07,0.0923665203154087,1226579.0,-0.8619076800118946,-0.8093151830208406,0.9771189093589783,-3.04953333735466,-16.309951305389404,1.0,13.260417938232422,-78.35023927688599,-287.8521156311035,51.888888888888886,155,,,,,
0.0,2.8895761715830304e-05,8.333333333333333e-07,0.37796536087989807,1229228.0,-1.1022497907366071,-1.0609297575774017,0.8560000061988831,2.0101165771484375,-16.161909103393555,1.0,18.172025680541992,-430.5083312988281,-380.4251708984375,52.0,156,,,,,
0.0,0.0055428147315979,8.055555555555557e-07,0.09346981439739466,1238652.0,-0.6214924042747483,-0.5252127919313244,0.982115849852562,-1.9461553543806076,-14.721389055252075,1.0,12.775233745574951,-55.03411102294922,-231.78858184814453,52.44444444444444,157,,,,,
0.0001,0.014111794531345367,7.777777777777779e-07,0.11341899819672108,1250218.0,-0.79074876435356,-0.8381999327332019,0.9683368653059006,-3.355127841234207,-15.744558095932007,1.0,12.389430165290833,-96.92940330505371,-284.3931655883789,52.888888888888886,158,,,,,
0.0,2.6517387595959008e-05,7.5e-07,0.37815356254577637,1252867.0,-1.101649135044643,-1.0609409897415727,0.8571428656578064,2.090161085128784,-16.252094268798828,1.0,18.342254638671875,-429.7078857421875,-381.3270263671875,53.0,159,,,,,
0.0001,0.014448881149291992,7.222222222222222e-07,0.06889197416603565,1264146.0,-0.7285983606701658,-0.7018668012255804,0.9817365407943726,-2.6892365217208862,-14.517273664474487,1.0,11.828037142753601,-60.307618141174316,-222.96686363220215,53.44444444444444,160,,,,,
0.0,0.0016955271130427718,6.944444444444446e-07,0.13811251148581505,1273857.0,-0.6835422504586168,-0.6613766645804195,0.968805342912674,-2.6178593933582306,-15.889963150024414,1.0,13.272103786468506,-91.71402311325073,-292.6277770996094,53.888888888888886,161,,,,,
0.0,3.0320417863549665e-05,6.666666666666667e-07,0.37806034088134766,1276506.0,-1.1014993024553572,-1.061616473727756,0.8560000061988831,2.040875196456909,-16.162006378173828,1.0,18.202880859375,-430.20074462890625,-380.4261474609375,54.0,162,,,,,
0.0,0.005306773353368044,6.388888888888889e-07,0.0941843967884779,1286814.0,-0.7217590430117871,-0.6762547403889347,0.9796834886074066,-2.5366751700639725,-15.476874828338623,1.0,12.940199613571167,-69.36766242980957,-246.73608016967773,54.44444444444444,163,,,,,
0.0001,0.013679790310561657,6.111111111111112e-07,0.11326396651566029,1297496.0,-0.6901958185516438,-0.6859595595033651,0.9703664630651474,-2.7998226284980774,-14.958912134170532,1.0,12.15908944606781,-82.947998046875,-269.14406394958496,54.888888888888886,164,,,,,
0.0,3.243171522626653e-05,5.833333333333334e-07,0.3778645098209381,1300145.0,-1.1002873883928572,-1.0602106165002894,0.8571428656578064,1.8524627685546875,-16.228036880493164,1.0,18.08049964904785,-432.0848693847656,-381.0864562988281,55.0,165,,,,,
0.0001,0.014180907048285007,5.555555555555555e-07,0.15532892290502787,1310823.0,-0.6948300127914135,-0.7271224084987294,0.9421980381011963,-1.9020382165908813,-14.149027347564697,1.0,12.246989011764526,-168.10358715057373,-244.65018463134766,55.44444444444444,166,,,,,
0.0,0.001400274457409978,5.277777777777779e-07,0.10445955209434032,1321138.0,-0.7866628800060265,-0.6860519859319453,0.9830496460199356,-2.0918235033750534,-16.1844322681427,1.0,14.09260869026184,-59.98769474029541,-271.4068603515625,55.888888888888886,167,,,,,
0.0,0.002079590456560254,5.000000000000001e-07,0.1667923629283905,1323784.0,-0.8200421574139836,-0.8549389363347598,0.9595959782600403,-3.2275352478027344,-16.926021575927734,1.0,13.698486328125,-126.07691955566406,-383.2655944824219,56.0,168,,,,,
0.0001,0.014068666845560074,4.7222222222222226e-07,0.1429854929447174,1334293.0,-0.6956367774365321,-0.6633723507845068,0.9508302509784698,-1.2604100704193115,-13.867401361465454,1.0,12.606991291046143,-146.56180477142334,-236.62575149536133,56.44444444444444,169,,,,,
0.0,0.001521532773040235,4.444444444444445e-07,0.13855231367051601,1344888.0,-0.7834031800975765,-0.8116349019556832,0.9671128988265991,-3.0976176261901855,-16.667061805725098,1.0,13.569444179534912,-104.9399585723877,-307.7914047241211,56.888888888888886,170,,,,,
0.0,0.0009024280006997287,4.1666666666666667e-07,0.08050298690795898,1347423.0,-0.8271272386034733,-0.602222408260311,0.9884225726127625,-1.7195450067520142,-16.019250869750977,1.0,14.299705505371094,-31.921730041503906,-268.797607421875,57.0,171,,,,,
0.0,0.0008340184576809406,3.8888888888888895e-07,0.1807846575975418,1356872.0,-0.7501005529302089,-0.7061967475074142,0.942920446395874,-1.5795608162879944,-16.654525756835938,1.0,15.074964761734009,-161.36715364456177,-308.39990997314453,57.44444444444444,172,,,,,
0.0001,0.01384473592042923,3.611111111111111e-07,0.08385278284549713,1368749.0,-0.7984962426818425,-0.8017980415143426,0.9763441234827042,-3.038226157426834,-14.666431903839111,1.0,11.62820553779602,-80.19185638427734,-250.56295013427734,57.888888888888886,173,,,,,
0.0,0.004806346260011196,3.3333333333333335e-07,0.14718922972679138,1371062.0,-0.5499150823994797,-0.4755207807168193,0.981256902217865,-0.7685257196426392,-13.020875930786133,1.0,12.252349853515625,-72.57292175292969,-212.09080505371094,58.0,174,,,,,
0.0,0.005143134854733944,3.055555555555556e-07,0.11140704341232777,1381872.0,-0.787952901244885,-0.8342539715939852,0.9666616916656494,-3.8354623913764954,-16.773401975631714,1.0,12.937939643859863,-104.70951080322266,-297.94035720825195,58.44444444444444,175,,,,,
0.0001,0.013104278594255447,2.7777777777777776e-07,0.09560502599924803,1392052.0,-0.6231742588930229,-0.5271727355916555,0.9840923547744751,-1.5184260457754135,-13.663176536560059,1.0,12.144750595092773,-47.78005599975586,-217.9477081298828,58.888888888888886,176,,,,,
0.0,2.7709405912901275e-05,2.5000000000000004e-07,0.37798649072647095,1394701.0,-1.1002726004464285,-1.0601847613299336,0.8560000061988831,1.9636138677597046,-16.235919952392578,1.0,18.199533462524414,-430.9733581542969,-381.165283203125,59.0,177,,,,,
0.0,0.0015383854042738676,2.2222222222222224e-07,0.21204447373747826,1404526.0,-0.751056002500791,-0.775145344740059,0.9366685897111893,-1.6703239232301712,-15.966431140899658,1.0,14.296107053756714,-191.20947265625,-320.9427032470703,59.44444444444444,178,,,,,
0.0001,0.013723035342991352,1.9444444444444447e-07,0.06237982492893934,1416292.0,-0.8003200645206859,-0.7369599664446242,0.9841146171092987,-2.647466331720352,-14.407941102981567,1.0,11.760474920272827,-56.51543664932251,-221.62797164916992,59.888888888888886,179,,,,,
0.0,0.0005988383782096207,1.6666666666666668e-07,0.10715135931968689,1418340.0,-0.5396385862116229,-0.45601338491389887,0.980701744556427,-2.0040395259857178,-16.681625366210938,1.0,14.67758560180664,-48.26459503173828,-276.40362548828125,60.0,180,,,,,
,,,,,,,,,,,,,,60.0,180,414.4159,1.737,0.434,3469749676093440.0,0.036140187691597304
