loss,grad_norm,learning_rate,num_tokens,completions/mean_length,completions/min_length,completions/max_length,completions/clipped_ratio,completions/mean_terminated_length,completions/min_terminated_length,completions/max_terminated_length,rewards/reward_func/mean,rewards/reward_func/std,reward,reward_std,frac_reward_zero_std,kl,entropy,clip_ratio/low_mean,clip_ratio/low_min,clip_ratio/high_mean,clip_ratio/high_max,clip_ratio/region_mean,step_time,epoch,step,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
0.0,1.7327316527371295e-05,8e-06,4532.0,591.0,591.0,591.0,0.0,591.0,591.0,591.0,0.5651199817657471,0.0,0.5651199817657471,0.0,1.0,7.327034423632028e-08,0.0018559794698376209,0.0,0.0,0.0,0.0,0.0,35.856939627999964,0.027777777777777776,1,,,,,
0.0,0.0006797579117119312,7.967999999999999e-06,9876.0,766.0,766.0,766.0,0.0,766.0,766.0,766.0,0.7497299909591675,0.0,0.7497299909591675,0.0,1.0,3.6849054083631927e-06,0.002289429947268218,0.0,0.0,0.0,0.0,0.0,45.62979769499907,0.05555555555555555,2,,,,,
0.0,1.0110624089065823e-06,7.936e-06,14100.0,580.0,580.0,580.0,0.0,580.0,580.0,580.0,0.5724400281906128,0.0,0.5724400281906128,0.0,1.0,7.067774854263575e-08,0.001918816677061841,0.0,0.0,0.0,0.0,0.0,35.257004589000644,0.08333333333333333,3,,,,,
0.0001,0.05187263712286949,7.904e-06,18636.0,591.0,591.0,591.0,0.0,591.0,591.0,591.0,0.5631849765777588,0.0,0.5631849765777588,0.0,1.0,0.0013145771827112185,0.0035315119312144816,0.0,0.0,0.0,0.0,0.0,37.25819131500066,0.1111111111111111,4,,,,,
0.0,0.009898495860397816,7.872e-06,22988.0,618.0,618.0,618.0,0.0,618.0,618.0,618.0,0.9585450291633606,0.0,0.9585450291633606,0.0,1.0,6.256329561438179e-05,0.0038621031562797725,0.0,0.0,0.0,0.0,0.0,36.44022626300102,0.1388888888888889,5,,,,,
0.0,0.0036732186563313007,7.84e-06,27868.0,672.0,672.0,672.0,0.0,672.0,672.0,672.0,0.7493100166320801,0.0,0.7493100166320801,0.0,1.0,2.347070358155179e-05,0.003325200465042144,0.0,0.0,0.0,0.0,0.0,40.28125639299833,0.16666666666666666,6,,,,,
0.3688,5.925633907318115,7.807999999999999e-06,32150.0,605.5,375.0,1052.0,0.0,605.5,375.0,1052.0,0.4174262583255768,0.2566175162792206,0.4174262583255768,0.2566175162792206,0.0,0.007529918453656137,0.17502095736563206,0.0,0.0,0.0,0.0,0.0,61.45022191099815,0.19444444444444445,7,,,,,
-0.0012,0.6079719662666321,7.776e-06,37627.0,735.25,733.0,736.0,0.0,735.25,733.0,736.0,0.6774912476539612,0.1444775015115738,0.6774912476539612,0.1444774866104126,0.0,0.0091409666929394,0.003651066741440445,0.0,0.0,0.0,0.0,0.0,45.29711981099899,0.2222222222222222,8,,,,,
-0.0,3.036479949951172,7.743999999999999e-06,41728.0,559.25,258.0,676.0,0.0,559.25,258.0,676.0,0.37599000334739685,0.056238170713186264,0.37599000334739685,0.05623817443847656,0.0,0.005230165057582781,0.09261542954482138,0.0,0.0,0.0,0.0,0.0,40.103881895000086,0.25,9,,,,,
0.0,0.002111994195729494,7.712e-06,47084.0,771.0,771.0,771.0,0.0,771.0,771.0,771.0,0.9313650131225586,0.0,0.9313650131225586,0.0,1.0,0.0006428029228118248,0.0026564807631075382,0.0,0.0,0.0,0.0,0.0,46.96796751399961,0.2777777777777778,10,,,,,
0.0,0.00558240944519639,7.68e-06,51652.0,672.0,672.0,672.0,0.0,672.0,672.0,672.0,0.8729299902915955,0.0,0.8729299902915955,0.0,1.0,3.7914319364062976e-05,0.002306355338077992,0.0,0.0,0.0,0.0,0.0,39.96892141600074,0.3055555555555556,11,,,,,
0.0,0.0017429919680580497,7.647999999999999e-06,56576.0,676.0,676.0,676.0,0.0,676.0,676.0,676.0,0.5867099761962891,0.0,0.5867099761962891,0.0,1.0,7.153924258318511e-06,0.0030091169173829257,0.0,0.0,0.0,0.0,0.0,39.77288037799917,0.3333333333333333,12,,,,,
0.3278,2.3233418464660645,7.616e-06,63390.0,1087.5,850.0,1800.0,0.25,850.0,850.0,850.0,0.7264137268066406,0.2459225058555603,0.7264137268066406,0.2459225058555603,0.0,0.005867733570795508,0.010507524712011218,0.0,0.0,0.0,0.0,0.0,104.20909734599991,0.3611111111111111,13,,,,,
0.0579,3.4010491371154785,7.583999999999999e-06,69692.0,1107.5,698.0,1800.0,0.25,876.6666870117188,698.0,982.0,0.4359924793243408,0.1409050077199936,0.4359924793243408,0.1409050077199936,0.0,0.027907362557016313,0.07279006112366915,0.0,0.0,0.0,0.0,0.0,105.0077450680019,0.3888888888888889,14,,,,,
-0.268,3.3986165523529053,7.551999999999999e-06,75681.0,822.25,381.0,979.0,0.0,822.25,381.0,979.0,0.7328025102615356,0.2541857063770294,0.7328025102615356,0.2541857063770294,0.0,0.017461477535107406,0.03203037066850811,0.0,0.0,0.0,0.0,0.0,57.01728063399969,0.4166666666666667,15,,,,,
-0.0011,2.26882266998291,7.519999999999999e-06,81079.0,734.5,732.0,736.0,0.0,734.5,732.0,736.0,0.9167737364768982,0.020542502403259277,0.9167737364768982,0.020542502403259277,0.0,0.01504226541146636,0.010800634161569178,0.0,0.0,0.0,0.0,0.0,43.52645096700144,0.4444444444444444,16,,,,,
0.0,0.00021739062503911555,7.488e-06,85091.0,536.0,536.0,536.0,0.0,536.0,536.0,536.0,0.5724400281906128,0.0,0.5724400281906128,0.0,1.0,1.919997970389886e-06,0.0031107065151445568,0.0,0.0,0.0,0.0,0.0,33.41016020599818,0.4722222222222222,17,,,,,
-0.2487,1.3253753185272217,7.456e-06,89655.0,675.0,93.0,869.0,0.0,675.0,93.0,869.0,0.6763924956321716,0.2809992730617523,0.6763924956321716,0.2809992730617523,0.0,0.012604484210584133,0.04761900787707418,0.0,0.0,0.0,0.0,0.0,50.38402851799947,0.5,18,,,,,
0.0,0.0025367799680680037,7.424e-06,93635.0,517.0,517.0,517.0,0.0,517.0,517.0,517.0,0.9954950213432312,0.0,0.9954950213432312,0.0,1.0,2.598837477307825e-05,0.005128451623022556,0.0,0.0,0.0,0.0,0.0,31.2089210990016,0.5277777777777778,19,,,,,
-0.0008,3.516975164413452,7.392e-06,98207.0,676.0,673.0,683.0,0.0,676.0,673.0,683.0,0.7986649870872498,0.12476185709238052,0.7986649870872498,0.12476184964179993,0.0,0.03174249269068241,0.01192003081087023,0.0,0.0,0.0,0.0,0.0,40.94406421799795,0.5555555555555556,20,,,,,
0.4438,4.76503849029541,7.36e-06,104251.0,950.0,662.0,1800.0,0.25,666.6666870117188,662.0,669.0,0.6100224852561951,0.009724974632263184,0.6100224852561951,0.009724974632263184,0.0,0.021623618435114622,0.18317709991242737,0.0,0.0,0.0,0.0,0.0,104.53265366400228,0.5833333333333334,21,,,,,
0.0007,0.206976518034935,7.328e-06,109595.0,766.0,766.0,766.0,0.0,766.0,766.0,766.0,0.7497299909591675,0.0,0.7497299909591675,0.0,1.0,0.016598124871961772,0.007072048378176987,0.0,0.0,0.0,0.0,0.0,45.15871259300184,0.6111111111111112,22,,,,,
0.0521,1.8130512237548828,7.296e-06,114655.0,720.0,576.0,774.0,0.0,720.0,576.0,774.0,0.5200337767601013,0.0060232263058424,0.5200337767601013,0.006023218855261803,0.0,0.02021224470809102,0.014497568015940487,0.0,0.0,0.0,0.0,0.0,47.26615209200099,0.6388888888888888,23,,,,,
0.0622,4.558338165283203,7.264e-06,119834.0,744.75,477.0,911.0,0.0,744.75,477.0,911.0,0.3041762411594391,0.22735695540905,0.3041762411594391,0.22735695540905,0.0,0.07425275631248951,0.1009484592359513,0.0,0.0,0.0,0.0,0.0,65.55893798800025,0.6666666666666666,24,,,,,
0.3119,5.770832538604736,7.2319999999999995e-06,125664.0,935.5,617.0,1514.0,0.0,935.5,617.0,1514.0,0.2861712574958801,0.42413634061813354,0.2861712574958801,0.42413637042045593,0.0,0.06565129198133945,0.19031670037657022,0.0,0.0,0.0,0.0,0.0,90.28492930100037,0.6944444444444444,25,,,,,
-0.5452,4.807325839996338,7.2e-06,129403.0,377.75,63.0,664.0,0.0,377.75,63.0,664.0,0.5387687683105469,0.07270359992980957,0.5387687683105469,0.07270359992980957,0.0,0.09805226512253284,0.1895138407126069,0.0,0.0,0.0,0.0,0.0,40.21482594000008,0.7222222222222222,26,,,,,
-0.1088,2.7070152759552,7.168e-06,134544.0,717.25,559.0,771.0,0.0,717.25,559.0,771.0,0.863444983959198,0.09817953407764435,0.863444983959198,0.09817951917648315,0.0,0.03814131999388337,0.017261059256270528,0.0,0.0,0.0,0.0,0.0,45.66205752100177,0.75,27,,,,,
0.0447,4.0754241943359375,7.136e-06,138542.0,536.5,521.0,583.0,0.0,536.5,521.0,583.0,0.7116987705230713,0.13259249925613403,0.7116987705230713,0.13259249925613403,0.0,0.033905982971191406,0.015161655959673226,0.0,0.0,0.0,0.0,0.0,34.99123606300054,0.7777777777777778,28,,,,,
0.2689,5.040123462677002,7.104e-06,144965.0,1078.75,692.0,1800.0,0.25,838.3333740234375,692.0,972.0,0.6170074939727783,0.11630263179540634,0.6170074939727783,0.11630263179540634,0.0,0.07687880378216505,0.24417076911777258,0.0,0.0,0.0,0.0,0.0,104.95730701500179,0.8055555555555556,29,,,,,
-0.404,6.379354953765869,7.071999999999999e-06,149237.0,502.0,96.0,778.0,0.0,502.0,96.0,778.0,0.5111937522888184,0.1374301314353943,0.5111937522888184,0.1374301314353943,0.0,0.18303474970161915,0.14969983557239175,0.0,0.0,0.0,0.0,0.0,53.83090735299811,0.8333333333333334,30,,,,,
0.1095,0.0,7.0399999999999995e-06,156151.0,1055.5,979.0,1256.0,0.0,1055.5,979.0,1256.0,0.732027530670166,0.25176700949668884,0.732027530670166,0.25176703929901123,0.0,0.3872933778911829,0.06805924756918103,0.0,0.0,0.0,0.0,0.0,74.04971092399865,0.8611111111111112,31,,,,,
0.0773,3.117818832397461,7.0399999999999995e-06,161432.0,770.25,582.0,909.0,0.0,770.25,582.0,909.0,0.6330900192260742,0.2167394608259201,0.6330900192260742,0.2167394608259201,0.0,0.0701745767146349,0.01795430830679834,0.0,0.0,0.0,0.0,0.0,55.45282654999755,0.8888888888888888,32,,,,,
0.3299,6.071208477020264,7.008e-06,168165.0,1088.25,848.0,1800.0,0.25,851.0,848.0,857.0,0.7419612407684326,0.25628891587257385,0.7419612407684326,0.25628888607025146,0.0,0.06063134140276816,0.07540440012235194,0.0,0.0,0.0,0.0,0.0,108.8786240720001,0.9166666666666666,33,,,,,
-0.0133,4.1938934326171875,6.976e-06,173091.0,665.5,255.0,1262.0,0.0,665.5,255.0,1262.0,0.4931175112724304,0.13213522732257843,0.4931175112724304,0.13213521242141724,0.0,0.1448526307940483,0.26063465513288975,0.0,0.0,0.0,0.0,0.0,76.025611846002,0.9444444444444444,34,,,,,
-0.0653,3.3289434909820557,6.944e-06,179866.0,1128.75,842.0,1800.0,0.25,905.0,842.0,960.0,0.33949750661849976,0.27282530069351196,0.33949750661849976,0.27282530069351196,0.0,0.05826736427843571,0.14249398419633508,0.0,0.0,0.0,0.0,0.0,106.46852940200006,0.9722222222222222,35,,,,,
0.0607,1.2576004266738892,6.911999999999999e-06,185638.0,895.0,789.0,932.0,0.0,895.0,789.0,932.0,0.7746975421905518,0.11422865092754364,0.7746975421905518,0.11422865092754364,0.0,0.0380852404050529,0.016245689243078232,0.0,0.0,0.0,0.0,0.0,54.2216566449988,1.0,36,,,,,
0.5266,3.4458093643188477,6.879999999999999e-06,191002.0,876.0,553.0,1800.0,0.25,568.0,553.0,577.0,0.4226049780845642,0.27616801857948303,0.4226049780845642,0.27616801857948303,0.0,0.0465513626113534,0.2574873510748148,0.0,0.0,0.0,0.0,0.0,104.50575714200022,1.0277777777777777,37,,,,,
0.3959,6.284167289733887,6.8479999999999995e-06,196530.0,915.0,674.0,1636.0,0.0,915.0,674.0,1636.0,0.7525162696838379,0.2168177366256714,0.7525162696838379,0.2168177217245102,0.0,0.03377645346336067,0.0928498738212511,0.0,0.0,0.0,0.0,0.0,98.19191568300084,1.0555555555555556,38,,,,,
0.196,5.3088860511779785,6.816e-06,201432.0,675.5,540.0,954.0,0.0,675.5,540.0,954.0,0.7679612636566162,0.21197031438350677,0.7679612636566162,0.21197031438350677,0.0,0.09950242564082146,0.07256173295900226,0.0,0.0,0.0,0.0,0.0,55.70333860499886,1.0833333333333333,39,,,,,
0.0594,3.5180373191833496,6.784e-06,207932.0,1009.0,877.0,1260.0,0.0,1009.0,877.0,1260.0,0.5555574893951416,0.2424953728914261,0.5555574893951416,0.2424953728914261,0.0,0.06433798931539059,0.08164086285978556,0.0,0.0,0.0,0.0,0.0,74.3062846710036,1.1111111111111112,40,,,,,
0.3312,3.7069621086120605,6.751999999999999e-06,213587.0,937.75,580.0,1800.0,0.25,650.3333740234375,580.0,789.0,0.49087876081466675,0.0941789299249649,0.49087876081466675,0.09417892247438431,0.0,0.0425570048391819,0.22287775902077556,0.0,0.0,0.0,0.0,0.0,107.17122325699893,1.1388888888888888,41,,,,,
-0.2492,5.462930679321289,6.719999999999999e-06,219586.0,944.75,595.0,1316.0,0.0,944.75,595.0,1316.0,0.5739337801933289,0.03161357715725899,0.5739337801933289,0.03161357715725899,0.0,0.14340201392769814,0.18450259417295456,0.0,0.0,0.0,0.0,0.0,76.65892058700047,1.1666666666666667,42,,,,,
-0.1369,4.717098712921143,6.687999999999999e-06,224424.0,644.5,328.0,831.0,0.0,644.5,328.0,831.0,0.5377349853515625,0.03327324986457825,0.5377349853515625,0.03327324986457825,0.0,0.08605280891060829,0.06248280731961131,0.0,0.0,0.0,0.0,0.0,48.85132917200099,1.1944444444444444,43,,,,,
0.3221,4.07383394241333,6.6559999999999995e-06,230172.0,894.0,469.0,1800.0,0.25,592.0,469.0,735.0,0.4977862238883972,0.05659501254558563,0.4977862238883972,0.056595008820295334,0.0,0.10542364232242107,0.10452998895198107,0.0,0.0,0.0,0.0,0.0,103.87367215899758,1.2222222222222223,44,,,,,
0.1095,2.5331032276153564,6.624e-06,237276.0,1101.0,958.0,1316.0,0.0,1101.0,958.0,1316.0,0.6100975275039673,0.2903754413127899,0.6100975275039673,0.2903754413127899,0.0,0.043742490001022816,0.04446946457028389,0.0,0.0,0.0,0.0,0.0,94.44316586199966,1.25,45,,,,,
0.0127,7.391228199005127,6.592e-06,241202.0,503.5,159.0,881.0,0.0,503.5,159.0,881.0,0.5717599987983704,0.20902001857757568,0.5717599987983704,0.20902001857757568,0.0,0.07809589570388198,0.10620979033410549,0.0,0.0,0.0,0.0,0.0,52.739307812000334,1.2777777777777777,46,,,,,
0.004,5.313581943511963,6.559999999999999e-06,246110.0,659.0,601.0,757.0,0.0,659.0,601.0,757.0,0.8348162174224854,0.1386287957429886,0.8348162174224854,0.1386287957429886,0.0,0.11242981627583504,0.034611144568771124,0.0,0.0,0.0,0.0,0.0,46.14466679600264,1.3055555555555556,47,,,,,
0.5144,6.867837429046631,6.527999999999999e-06,251851.0,890.25,575.0,1800.0,0.25,587.0,575.0,606.0,0.39430373907089233,0.2574043869972229,0.39430373907089233,0.2574043869972229,0.0,0.09259185567498207,0.1094505381770432,0.0,0.0,0.0,0.0,0.0,105.87307222899835,1.3333333333333333,48,,,,,
0.0612,4.99304723739624,6.496e-06,257574.0,796.75,478.0,1235.0,0.0,796.75,478.0,1235.0,0.4572787582874298,0.0030802786350250244,0.4572787582874298,0.003080278169363737,0.0,0.1022485364228487,0.23299760930240154,0.0,0.0,0.0,0.0,0.0,73.37048245999722,1.3611111111111112,49,,,,,
0.515,4.959695339202881,6.464e-06,263403.0,889.25,573.0,1800.0,0.25,585.6666870117188,573.0,597.0,0.7782225012779236,0.2100684642791748,0.7782225012779236,0.21006843447685242,0.0,0.0994642423465848,0.06016415683552623,0.0,0.0,0.0,0.0,0.0,106.97563212799832,1.3888888888888888,50,,,,,
0.2005,3.2314260005950928,6.432e-06,270425.0,1082.5,583.0,1800.0,0.25,843.3333740234375,583.0,985.0,0.6557562351226807,0.2525673806667328,0.6557562351226807,0.2525673508644104,0.0,0.06514753866940737,0.10675651906058192,0.0,0.0,0.0,0.0,0.0,105.83105035799963,1.4166666666666667,51,,,,,
-0.0054,3.2964818477630615,6.4e-06,275016.0,677.75,669.0,700.0,0.0,677.75,669.0,700.0,0.8347362875938416,0.07590825110673904,0.8347362875938416,0.07590824365615845,0.0,0.024620455456897616,0.005690747348126024,0.0,0.0,0.0,0.0,0.0,41.26978939100081,1.4444444444444444,52,,,,,
0.1652,4.016778469085693,6.368e-06,281231.0,958.75,829.0,1275.0,0.0,958.75,829.0,1275.0,0.6892625093460083,0.23792432248592377,0.6892625093460083,0.23792430758476257,0.0,0.06489674467593431,0.03471088339574635,0.0,0.0,0.0,0.0,0.0,73.85833494599865,1.4722222222222223,53,,,,,
0.0045,6.119357585906982,6.336e-06,285787.0,669.0,646.0,691.0,0.0,669.0,646.0,691.0,0.5076825022697449,0.007667855359613895,0.5076825022697449,0.007667855825275183,0.0,0.09510060213506222,0.0959499862510711,0.0,0.0,0.0,0.0,0.0,40.899949438002295,1.5,54,,,,,
-0.1616,4.386600971221924,6.304e-06,290472.0,610.25,338.0,749.0,0.0,610.25,338.0,749.0,0.48282501101493835,0.15765538811683655,0.48282501101493835,0.15765540301799774,0.0,0.06934437062591314,0.2806084346957505,0.0,0.0,0.0,0.0,0.0,44.126929561001816,1.5277777777777777,55,,,,,
-0.1103,2.759970188140869,6.272e-06,295372.0,655.0,566.0,766.0,0.0,655.0,566.0,766.0,0.7228425145149231,0.026531854644417763,0.7228425145149231,0.026531854644417763,0.0,0.0852784002199769,0.014792131027206779,0.0,0.0,0.0,0.0,0.0,53.92261725000026,1.5555555555555556,56,,,,,
0.0815,7.966996192932129,6.2399999999999995e-06,300259.0,673.75,587.0,837.0,0.0,673.75,587.0,837.0,0.698458731174469,0.18395978212356567,0.698458731174469,0.18395976722240448,0.0,0.17315410263836384,0.07964912056922913,0.0,0.0,0.0,0.0,0.0,62.155848562000756,1.5833333333333335,57,,,,,
0.0842,3.4090688228607178,6.208e-06,307077.0,1089.5,737.0,1800.0,0.25,852.6666870117188,737.0,1031.0,0.455231249332428,0.3587157726287842,0.455231249332428,0.3587157726287842,0.0,0.11625262536108494,0.1522648585960269,0.0,0.0,0.0,0.0,0.0,106.22358700400036,1.6111111111111112,58,,,,,
0.5127,6.1280341148376465,6.176e-06,312707.0,885.5,558.0,1800.0,0.25,580.6666870117188,558.0,598.0,0.5156737565994263,0.010013322345912457,0.5156737565994263,0.01001330092549324,0.0,0.11297882255166769,0.09912624396383762,0.0,0.0,0.0,0.0,0.0,100.76307440299752,1.6388888888888888,59,,,,,
0.004,3.4814882278442383,6.144e-06,317758.0,794.75,486.0,986.0,0.0,794.75,486.0,986.0,0.3655399978160858,0.0,0.3655399978160858,0.0,1.0,0.1045395890250802,0.12523019406944513,0.0,0.0,0.0,0.0,0.0,54.74450404900017,1.6666666666666665,60,,,,,
-0.0088,4.443378448486328,6.112e-06,322532.0,643.5,574.0,713.0,0.0,643.5,574.0,713.0,0.5763287544250488,0.1381680816411972,0.5763287544250488,0.138168066740036,0.0,0.14931498281657696,0.09935880079865456,0.0,0.0,0.0,0.0,0.0,40.68196719199841,1.6944444444444444,61,,,,,
-0.0112,5.277501106262207,6.079999999999999e-06,327780.0,785.0,711.0,839.0,0.0,785.0,711.0,839.0,0.5630624890327454,0.21549952030181885,0.5630624890327454,0.21549950540065765,0.0,0.16244230046868324,0.05730081535875797,0.0,0.0,0.0,0.0,0.0,47.522788911001044,1.7222222222222223,62,,,,,
0.0186,4.410464286804199,6.0479999999999995e-06,332139.0,626.75,520.0,882.0,0.0,626.75,520.0,882.0,0.5014212727546692,0.3735593557357788,0.5014212727546692,0.3735593855381012,0.0,0.10340924188494682,0.05262904427945614,0.0,0.0,0.0,0.0,0.0,52.280044516999624,1.75,63,,,,,
0.0095,5.123342037200928,6.016e-06,336682.0,569.75,563.0,575.0,0.0,569.75,563.0,575.0,0.5358487367630005,0.061313122510910034,0.5358487367630005,0.06131312623620033,0.0,0.12312169186770916,0.03907478111796081,0.0,0.0,0.0,0.0,0.0,34.67646607700044,1.7777777777777777,64,,,,,
0.1013,0.0,5.984e-06,341656.0,677.5,572.0,804.0,0.0,677.5,572.0,804.0,0.6027287244796753,0.01490143034607172,0.6027287244796753,0.01490143034607172,0.0,0.34603384137153625,0.02452555182389915,0.0,0.0,0.0,0.0,0.0,46.007877278001615,1.8055555555555556,65,,,,,
-0.1455,4.7418084144592285,5.984e-06,346639.0,779.75,499.0,1464.0,0.0,779.75,499.0,1464.0,0.36213624477386475,0.053305283188819885,0.36213624477386475,0.05330527946352959,0.0,0.10249082557857037,0.326167058898136,0.0,0.0,0.0,0.0,0.0,85.46620520500073,1.8333333333333335,66,,,,,
-0.1191,2.8771562576293945,5.952e-06,351722.0,713.75,564.0,855.0,0.0,713.75,564.0,855.0,0.5900049805641174,0.01865106076002121,0.5900049805641174,0.01865105889737606,0.0,0.09358420222997665,0.05160138476639986,0.0,0.0,0.0,0.0,0.0,49.33752709500004,1.8611111111111112,67,,,,,
0.0778,3.758378744125366,5.92e-06,356397.0,626.75,558.0,763.0,0.0,626.75,558.0,763.0,0.566397488117218,0.023134764283895493,0.566397488117218,0.023134764283895493,0.0,0.12044990994036198,0.03320118132978678,0.0,0.0,0.0,0.0,0.0,43.71653098100069,1.8888888888888888,68,,,,,
0.0899,3.404613733291626,5.887999999999999e-06,362087.0,852.5,712.0,981.0,0.0,852.5,712.0,981.0,0.5814287662506104,0.14158561825752258,0.5814287662506104,0.14158561825752258,0.0,0.09702167846262455,0.0812611635774374,0.0,0.0,0.0,0.0,0.0,55.5584520249995,1.9166666666666665,69,,,,,
0.0007,1.5061249732971191,5.8559999999999995e-06,367434.0,870.75,870.0,871.0,0.0,870.75,870.0,871.0,0.9069200158119202,0.008550018072128296,0.9069200158119202,0.008550028316676617,0.0,0.02214440214447677,0.013911000918596983,0.0,0.0,0.0,0.0,0.0,49.63003590799963,1.9444444444444444,70,,,,,
0.2769,5.964603900909424,5.824e-06,372570.0,817.0,536.0,1501.0,0.0,817.0,536.0,1501.0,0.5117800235748291,0.15849712491035461,0.5117800235748291,0.15849712491035461,0.0,0.10096606239676476,0.15808339300565422,0.0,0.0,0.0,0.0,0.0,86.89198060900162,1.9722222222222223,71,,,,,
0.1667,5.3154120445251465,5.792e-06,378597.0,958.75,754.0,1470.0,0.0,958.75,754.0,1470.0,0.7002224922180176,0.27204427123069763,0.7002224922180176,0.27204427123069763,0.0,0.09650380536913872,0.2310345886508003,0.0,0.0,0.0,0.0,0.0,85.18315694299963,2.0,72,,,,,
0.062,6.619484901428223,5.76e-06,383394.0,638.25,509.0,750.0,0.0,638.25,509.0,750.0,0.5847212076187134,0.13298246264457703,0.5847212076187134,0.13298246264457703,0.0,0.11512349545955658,0.11894645355641842,0.0,0.0,0.0,0.0,0.0,45.7195346519984,2.0277777777777777,73,,,,,
0.0023,0.6664677262306213,5.727999999999999e-06,389187.0,981.25,547.0,1800.0,0.25,708.3333740234375,547.0,853.0,0.4281750023365021,0.0,0.4281750023365021,0.0,1.0,0.05884719919413328,0.20316247642040253,0.0,0.0,0.0,0.0,0.0,113.66127464300007,2.0555555555555554,74,,,,,
0.2498,0.0,5.695999999999999e-06,395597.0,1052.5,746.0,1800.0,0.25,803.3333740234375,746.0,841.0,0.5893750190734863,0.14687764644622803,0.5893750190734863,0.14687763154506683,0.0,1.08138757199049,0.10164331272244453,0.0,0.0,0.0,0.0,0.0,104.12014124000052,2.0833333333333335,75,,,,,
0.1043,3.7094051837921143,5.695999999999999e-06,400857.0,772.0,644.0,959.0,0.0,772.0,644.0,959.0,0.49430373311042786,0.054330773651599884,0.49430373311042786,0.054330769926309586,0.0,0.13838500902056694,0.03157990099862218,0.0,0.0,0.0,0.0,0.0,56.41398157899857,2.111111111111111,76,,,,,
-0.0624,5.4967546463012695,5.6639999999999995e-06,406381.0,708.0,547.0,935.0,0.0,708.0,547.0,935.0,0.513182520866394,0.18886689841747284,0.513182520866394,0.18886688351631165,0.0,0.09887928143143654,0.1359272701665759,0.0,0.0,0.0,0.0,0.0,55.07388432299922,2.138888888888889,77,,,,,
-0.0179,4.761600494384766,5.632e-06,411730.0,767.25,715.0,835.0,0.0,767.25,715.0,835.0,0.601485013961792,0.1587035208940506,0.601485013961792,0.1587035208940506,0.0,0.13584717735648155,0.25488094333559275,0.0,0.0,0.0,0.0,0.0,50.06501268899774,2.1666666666666665,78,,,,,
0.3168,3.6890323162078857,5.6e-06,418008.0,1103.5,871.0,1800.0,0.25,871.3333740234375,871.0,872.0,0.7975850105285645,0.24432002007961273,0.7975850105285645,0.24432002007961273,0.0,0.030874301679432392,0.052606829442083836,0.0,0.0,0.0,0.0,0.0,104.43317859700073,2.1944444444444446,79,,,,,
0.5512,11.287348747253418,5.567999999999999e-06,423295.0,854.75,536.0,1800.0,0.25,539.6666870117188,536.0,547.0,0.3757925033569336,0.4880812168121338,0.3757925033569336,0.4880812168121338,0.0,0.06394732091575861,0.03463935200124979,0.0,0.0,0.0,0.0,0.0,105.61860850800076,2.2222222222222223,80,,,,,
-0.1823,4.208374977111816,5.535999999999999e-06,429845.0,1167.5,460.0,1800.0,0.25,956.6666870117188,460.0,1594.0,0.44130122661590576,0.30970942974090576,0.44130122661590576,0.30970942974090576,0.0,0.10705348290503025,0.28401697240769863,0.0,0.0,0.0,0.0,0.0,105.31074198000351,2.25,81,,,,,
0.3104,5.17374849319458,5.503999999999999e-06,436289.0,1016.0,606.0,1800.0,0.25,754.6666870117188,606.0,829.0,0.6746662855148315,0.2506336569786072,0.6746662855148315,0.25063368678092957,0.0,0.0925491014495492,0.07831634278409183,0.0,0.0,0.0,0.0,0.0,103.61128671499682,2.2777777777777777,82,,,,,
